StationID,EventCode,LME,SampleYear,CruiseID,VesselCode,StationNumber,MasterStationName,GearCode,Gear Description,Tow Type,TrawlPerformance,HaulDate,GearInTime,EQTime,HaulbackTime,GearOUtTime,Gear In Latitude,EQ Latitude,Haulback Latitude,GearOut Latitude,Gear In Longitude,EQ Longitude,Haulback Longitude,GearOut Longitude,Speed,Gear Depth,Bottom DepthStart,BottomDepthEnd,AvgNetHorizontalOpening,HorizSpreadEstimate,AvgNetVerticalOpening,VertSpreadEstimate,MWO,Notes,BSIERP_Region_Code,Oceanographic_Domain_Code
20161501021,03,Bering Sea,2016,1CF16,15,21,62.5-169,400601,,S,G,9/6/2016,,9/6/2016,9/6/2016,,,62.4523,62.4188,,,-168.9639,-168.9577,,,,28,,40,FALSE,,FALSE,250,Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_2_10 LATE ON EQ- 1:50,4,1
20161501022,03,Bering Sea,2016,1CF16,15,22,62.5-168,400601,,S,G,9/7/2016,,9/7/2016,9/7/2016,,,62.4953,62.4597,,,-167.9866,-167.9775,,,,25,,40,FALSE,,FALSE,200,Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_0_0,4,1
20161501023,03,Bering Sea,2016,1CF16,15,23,62.5-167,400601,,S,G,9/8/2016,,9/8/2016,9/8/2016,,,62.5221,62.494,,,-166.9863,-166.9789,,,,30,,40,FALSE,,FALSE,200,Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_0_0,4,1
20161501024,03,Bering Sea,2016,1CF16,15,24,63-167,400601,,S,G,9/8/2016,,9/8/2016,9/8/2016,,,62.9594,62.9341,,,-167.0319,-167.058,,,,21,,40,FALSE,,FALSE,145,Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10,11,1
20161501025,03,Bering Sea,2016,1CF16,15,25,63-166,400601,,S,G,9/8/2016,,9/8/2016,9/8/2016,,,63.0001,62.9936,,,-165.9692,-165.933,,,,17,,40,FALSE,,FALSE,205,Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.etback 0_5_15,7,1
20161501026,03,Bering Sea,2016,1CF16,15,26,63.5-166,400601,,S,G,9/9/2016,,9/9/2016,9/9/2016,,,63.4948,63.4773,,,-165.9136,-165.8415,,,,20,,40,FALSE,,FALSE,200,Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10,7,1
20161501027,03,Bering Sea,2016,1CF16,15,27,64-165.75,400601,,S,G,9/9/2016,,9/9/2016,9/9/2016,,,63.9955,63.993,,,-165.8369,-165.799,,,,17,,40,FALSE,,FALSE,205,Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10,7,1
20161501028,03,Bering Sea,2016,1CF16,15,28,64-167,400601,,S,G,9/9/2016,,9/9/2016,9/9/2016,,,63.9892,63.9834,,,-166.9336,-166.8586,,,,29,,40,FALSE,,FALSE,215,Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10,11,1
20161501029,03,Bering Sea,2016,1CF16,15,29,63.5-167,400601,,S,S,9/10/2016,,9/10/2016,9/10/2016,,,63.5071,63.5043,,,-166.8981,-166.8776,,,,23,,40,FALSE,,FALSE,,Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10,11,1
20161501030,03,Bering Sea,2016,1CF16,15,30,63.5-168,400601,,S,G,9/10/2016,,9/10/2016,9/10/2016,,,63.5206,63.5373,,,-167.9616,-167.8869,,,,28,,40,FALSE,,FALSE,210,Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10,11,1
20161501031,03,Bering Sea,2016,1CF16,15,31,64-168,400601,,S,G,9/10/2016,,9/10/2016,9/10/2016,,,64.0245,64.0501,,,-167.9717,-167.9183,,,,32,,40,FALSE,,FALSE,205,Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.,11,1
20161501032,03,Bering Sea,2016,1CF16,15,32,64-169,400601,,S,G,9/11/2016,,9/11/2016,9/11/2016,,,64.012,63.9927,,,-168.9788,-169.036,,,,30,,40,FALSE,,FALSE,207,Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10,11,1
20161501034,03,Bering Sea,2016,1CF16,15,34,65-169.25,400601,,S,G,9/11/2016,,9/11/2016,9/11/2016,,,65.0041,65.0202,,,-169.1548,-169.2263,,,,42,,40,FALSE,,FALSE,208,Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10 bowheads in area,11,1
20161501035,03,Bering Sea,2016,1CF16,15,35,65.5-168,400601,,S,G,9/11/2016,,9/11/2016,9/11/2016,,,65.3937,65.3809,,,-168.0805,-168.1689,,,,32,,40,FALSE,,FALSE,208,Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10,11,1
20161501036,03,Bering Sea,2016,1CF16,15,36,65-167.5,400601,,S,G,9/12/2016,,9/12/2016,9/12/2016,,,65.0069,64.9869,,,-167.622,-167.6784,,,,29,,40,FALSE,,FALSE,208,Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10,11,1
20170205001,03,Bering Sea,2017,5NW17,02,1,60-168,400601,,S,G,8/27/2017,8/27/2017,8/27/2017,8/27/2017,,60.0007,59.9999,59.9984,,-168.0445,-168.0655,-168.1423,,,,23,27,54.42,FALSE,17,FALSE,329,"setback at 0-3-5 for a shallow set, rpm 1,500",2,1
20170205002,03,Bering Sea,2017,5NW17,02,2,60-169,400601,,S,G,8/27/2017,8/27/2017,8/27/2017,8/27/2017,,60.0001,59.999,59.9963,,-169.013,-169.029,-169.089,,3.5,,38,38,54.04,FALSE,17.96,FALSE,329,speed 3.5 towing into current,4,1
20170205003,03,Bering Sea,2017,5NW17,02,3,60-170,400601,,S,G,8/28/2017,8/28/2017,8/28/2017,8/28/2017,,60.0065,60.0165,60.0492,,-169.9993,-170.0008,-170.0067,,,,51,52,54.1,FALSE,18.65,FALSE,329,,16,2
20170205004,03,Bering Sea,2017,5NW17,02,4,60.5-170,400601,,S,G,8/28/2017,8/28/2017,8/28/2017,8/28/2017,,60.4989,60.4995,60.5038,,-169.9846,-169.9751,-169.9146,,3.6,,46,45,53.95,FALSE,20.33,FALSE,329,3.6 knots,4,1
20170205005,03,Bering Sea,2017,5NW17,02,5,60.5-169,400601,,S,G,8/28/2017,8/28/2017,8/28/2017,8/28/2017,,60.5038,60.5043,60.5076,,-168.958,-168.9407,-168.8636,,,,35,33,53.89,FALSE,20.69,FALSE,329,,4,1
20170205006,03,Bering Sea,2017,5NW17,02,6,60.5-168,400601,,S,G,8/29/2017,8/29/2017,8/29/2017,8/29/2017,,60.4946,60.4863,60.4499,,-167.9953,-167.991,-167.9698,,,,26,26,56.15,FALSE,19,FALSE,329,,4,1
20170205007,03,Bering Sea,2017,5NW17,02,7,60.5-167,400601,,S,G,8/29/2017,8/29/2017,8/29/2017,8/29/2017,,60.4888,60.4786,60.4397,,-167.0141,-167.0175,-167.0334,,,,22,22,55.42,FALSE,16.25,FALSE,329,setback 0-2-5,4,1
20170205008,03,Bering Sea,2017,5NW17,02,8,61-167,400601,,S,G,8/30/2017,8/30/2017,8/30/2017,8/30/2017,,61.0148,61.0248,61.0375,,-167.0148,-167.0237,-167.0892,,,,17,18,53.87,FALSE,20.39,FALSE,329,"set into wind, footrope on bottom",4,1
20170205009,03,Bering Sea,2017,5NW17,02,9,61-168,400601,,S,G,8/31/2017,8/31/2017,8/31/2017,8/31/2017,,61.0062,61.0114,61.017,,-168.0122,-168.0292,-168.1022,,,,24,25,53.55,FALSE,20.13,FALSE,329,set into seas left short setback due to rough seas,4,1
20170205010,03,Bering Sea,2017,5NW17,02,10,61-169,400601,,S,G,8/31/2017,8/31/2017,8/31/2017,8/31/2017,,61.0101,61.012,61.0138,,-169.0497,-169.0719,-169.1498,,,,32,33,54.18,FALSE,19.09,FALSE,329,,4,1
20170205011,03,Bering Sea,2017,5NW17,02,11,61-170,400601,,S,G,9/1/2017,9/1/2017,9/1/2017,9/1/2017,,61.014,61.0231,61.0571,,-170.0073,-170.0132,-170.0346,,,,43,43,53.04,FALSE,20.34,FALSE,329,MLD 30m,4,1
20170205012,03,Bering Sea,2017,5NW17,02,12,61.5-170,400601,,S,G,9/1/2017,9/1/2017,9/1/2017,9/1/2017,,61.502,61.5023,61.5082,,-169.9697,-169.9665,-169.8908,,,,42,42,53.66,FALSE,20.17,FALSE,329,MLD 30m doors out was late,4,1
20170205013,03,Bering Sea,2017,5NW17,02,13,61.5-169,400601,,S,G,9/1/2017,9/1/2017,9/1/2017,9/1/2017,,61.5013,61.5028,61.5055,,-168.9993,-168.9811,-168.9145,,,,31,31,51.04,FALSE,19.6,FALSE,329,MLD 26m,4,1
20170205014,03,Bering Sea,2017,5NW17,02,14,61.5-168,400601,,S,G,9/2/2017,9/2/2017,9/2/2017,9/2/2017,,61.5034,61.505,61.5107,,-167.9901,-167.9701,-167.8903,,,,23,23,54.1,FALSE,18.02,FALSE,329,,4,1
20170205015,03,Bering Sea,2017,5NW17,02,15,61.5-167,400601,,S,G,9/2/2017,9/2/2017,9/2/2017,9/2/2017,,61.5059,61.5142,61.5435,,-167.0204,-167.0302,-167.0644,,,,20,22,54,FALSE,16.12,FALSE,329,,4,1
20170205016,03,Bering Sea,2017,5NW17,02,16,62-167,400601,,S,G,9/2/2017,9/2/2017,9/2/2017,9/2/2017,,61.9993,61.9995,61.9985,,-167.0143,-167.0356,-167.1143,,,,25,25,53.16,FALSE,18.96,FALSE,329,MLD~ 18m,4,1
20170205017,03,Bering Sea,2017,5NW17,02,17,62-168,400601,,S,G,9/3/2017,9/3/2017,9/3/2017,9/3/2017,,62.0004,62.0008,62.0016,,-168.0121,-168.0326,-168.109,,,,23,23,54.29,FALSE,18.28,FALSE,329,,4,1
20170205018,03,Bering Sea,2017,5NW17,02,18,62-169,400601,,S,G,9/3/2017,9/3/2017,9/3/2017,9/3/2017,,61.9988,61.9984,61.996,,-169.0311,-169.046,-169.1186,,,,33,34,54.31,FALSE,19.17,FALSE,329,MLD 25.5m,4,1
20170205019,03,Bering Sea,2017,5NW17,02,19,62-170,400601,,S,G,9/3/2017,9/3/2017,9/3/2017,9/3/2017,,62.0134,62.0213,62.0551,,-170.0022,-170.0001,-169.9929,,,,40,40,51.23,FALSE,21.04,FALSE,329,,5,1
20170205020,03,Bering Sea,2017,5NW17,02,20,62.5-169,400601,,S,G,9/4/2017,9/4/2017,9/4/2017,9/4/2017,,62.5034,62.5036,62.5053,,-168.9813,-168.9609,-168.8804,,,,28,28,50.78,FALSE,21.45,FALSE,329,,5,1
20170205021,03,Bering Sea,2017,5NW17,02,21,62.5-168,400601,,S,G,9/4/2017,9/4/2017,9/4/2017,9/4/2017,,62.5008,62.5024,62.5063,,-167.9917,-167.9679,-167.8914,,,,24,25,52.04,FALSE,20.27,FALSE,329,,4,1
20170205022,03,Bering Sea,2017,5NW17,02,22,62.5-167,400601,,S,G,9/4/2017,9/4/2017,9/4/2017,9/4/2017,,62.5011,62.5013,62.5009,,-166.9929,-166.9731,-166.9004,,,,30,25,53.32,FALSE,20.64,FALSE,329,,4,1
20170205023,03,Bering Sea,2017,5NW17,02,23,63-167,400601,,S,G,9/5/2017,9/5/2017,9/5/2017,9/5/2017,,63.0047,63.0039,62.9986,,-166.974,-166.962,-166.887,,,,20,20,52.88,FALSE,18.79,FALSE,329,late time on doors out,11,1
20170205024,03,Bering Sea,2017,5NW17,02,24,63-166,400601,,S,G,9/5/2017,9/5/2017,9/5/2017,9/5/2017,,63.0278,63.0343,63.0672,,-166.0121,-166.0127,-166.0161,,,,16,16,49.64,FALSE,14.94,FALSE,329,,7,1
20170205025,03,Bering Sea,2017,5NW17,02,25,63.5-166,400601,,S,G,9/5/2017,9/5/2017,9/5/2017,9/5/2017,,63.4953,63.4941,63.4938,,-166.0764,-166.0981,-166.1836,,,,20,21,54.17,FALSE,16.08,FALSE,329,,7,1
20170205026,03,Bering Sea,2017,5NW17,02,26,63.5-167,400601,,S,G,9/6/2017,9/6/2017,9/6/2017,9/6/2017,,63.5005,63.4997,63.4965,,-167.0189,-167.0406,-167.1214,,,,22,22,51.44,FALSE,19.43,FALSE,329,,11,1
20170205027,03,Bering Sea,2017,5NW17,02,27,63.5-168,400601,,S,G,9/6/2017,9/6/2017,9/6/2017,9/6/2017,,63.5139,63.5225,63.5596,,-168.0104,-168.0137,-168.0261,,,,28,28,49.48,FALSE,20.96,FALSE,329,,11,1
20170205028,03,Bering Sea,2017,5NW17,02,28,64-168,400601,,S,G,9/6/2017,9/6/2017,9/6/2017,9/6/2017,,64.0091,64.0177,64.0504,,-168.0084,-168.0075,-167.9914,,,,32,33,52.95,FALSE,21.44,FALSE,329,,11,1
20170205029,03,Bering Sea,2017,5NW17,02,29,64-167,400601,,S,G,9/7/2017,9/7/2017,9/7/2017,9/7/2017,,63.9955,63.9868,63.955,,-166.9955,-166.9872,-166.9583,,,,28,28,55.63,FALSE,19.94,FALSE,329,,11,1
20170205030,03,Bering Sea,2017,5NW17,02,30,64-164.5,400601,,S,G,9/7/2017,9/7/2017,9/7/2017,9/7/2017,,64.1008,64.1011,64.1012,,-164.4851,-164.4629,-164.3772,,,,16,17,51.33,FALSE,15.53,FALSE,329,,7,1
20170205031,03,Bering Sea,2017,5NW17,02,31,64-163.5,400601,,S,G,9/7/2017,9/7/2017,9/7/2017,9/7/2017,,64.1029,64.103,64.1029,,-163.4901,-163.4682,-163.3947,,,,19,19,54.03,FALSE,15.5,FALSE,329,,7,1
20170205032,03,Bering Sea,2017,5NW17,02,32,64-162.5,400601,,S,G,9/8/2017,9/8/2017,9/8/2017,9/8/2017,,64.0993,64.0992,64.0968,,-162.5188,-162.5427,-162.6416,,,,16,17,54.33,FALSE,16.79,FALSE,329,,7,1
20170205033,03,Bering Sea,2017,5NW17,02,33,64-166,400601,,S,G,9/8/2017,9/8/2017,9/8/2017,9/8/2017,,63.9963,63.9944,63.9848,,-166.0094,-166.0349,-166.114,,,,18,19,53,FALSE,17.84,FALSE,329,rough seas,7,1
20170205034,03,Bering Sea,2017,5NW17,02,34,64.5-167,400601,,S,G,9/8/2017,9/8/2017,9/8/2017,9/8/2017,,64.4991,64.4975,64.4945,,-167.0263,-167.0458,-167.1208,,,,23,23,53.74,FALSE,18.51,FALSE,329,,7,1
20170205035,03,Bering Sea,2017,5NW17,02,35,64.5-168,400601,,S,G,9/9/2017,9/9/2017,9/9/2017,9/9/2017,,64.5125,64.5159,64.5413,,-168.0359,-168.0426,-168.0912,,,,32,31,49.39,FALSE,21.24,FALSE,329,doors out mark was late,11,1
20171601006,03,Bering Sea,2017,1OS17,16,6,CH-J06,3MBT,,B,G/S,8/9/2017,,8/9/2017,8/9/2017,,,70.5005,70.5002,,,-161.0039,-161.0105,,,,,,,FALSE,,FALSE,,CHJ-06,0,0
20171601006,04,Bering Sea,2017,1OS17,16,6,CH-J06,3MBT,,B,G/S,8/10/2017,,8/10/2017,8/10/2017,,,70.501,70.5006,,,-161.0039,-161.0159,,,,,,,FALSE,,FALSE,,CHJ-06,0,0
20171601006,05,Bering Sea,2017,1OS17,16,6,,MAR,,M,G/S,8/18/2017,,8/18/2017,8/18/2017,,,70.9995,70.9981,,,-161.1644,-161.1139,,,,,,,FALSE,,FALSE,,OS17MWT6,0,0
20171601006,06,Bering Sea,2017,1OS17,16,6,CH-J06,Nor264,,S,G/S,8/19/2017,,8/19/2017,8/19/2017,,,70.5662,70.5656,,,-161.1957,-161.2373,,,,,,17.667,TRUE,19.408,TRUE,,CHJ06. HB EARLY BC 2 WALRUES SHOWED UP.,0,0
20171601007,04,Bering Sea,2017,1OS17,16,7,CH-K07,Nor264,,S,U,8/11/2017,,8/11/2017,8/11/2017,,,70.9671,70.9664,,,-159.187,-159.1722,,,,,,17.667,TRUE,16.43,FALSE,,CHK07  120LB TOM WEIGHTS ON EA SIDE  REMOVED SETBACK   ABORTED EARLY BC FISHING DEEP IN SHALLOW WATER,0,0
20171601007,05,Bering Sea,2017,1OS17,16,7,CH-K07,Nor264,,S,G/S,8/11/2017,,8/11/2017,8/11/2017,,,70.9815,70.9893,,,-159.2053,-159.2343,,,,,,17.667,TRUE,14.73,FALSE,,REDO OF SURFACE TRAWL. REMOVED TOM WEIGHTS TO FLOAT NET HIGHER IN WATER,0,0
20171601007,06,Bering Sea,2017,1OS17,16,7,CH-K07,3MBT,,B,G/S,8/11/2017,,8/11/2017,8/11/2017,,,71.0101,71.0124,,,-159.281,-159.283,,,,,,,FALSE,,FALSE,,CHK07,0,0
20171601007,07,Bering Sea,2017,1OS17,16,7,,MAR,,M,G/S,8/17/2017,,8/17/2017,8/17/2017,,,71.0019,70.9983,,,-159.7181,-159.757,,,,,,,FALSE,,FALSE,,OS17MW5,0,0
20171601009,01,Bering Sea,2017,1OS17,16,9,CH-K08,3MBT,,B,G/S,8/12/2017,,8/12/2017,8/12/2017,,,70.994,70.9963,,,-157.8033,-157.8023,,,,,,,FALSE,,FALSE,,CH-K08,0,0
20171601009,04,Bering Sea,2017,1OS17,16,9,CH-K08,Nor264,,S,G/S,8/12/2017,,8/12/2017,8/12/2017,,,71.0821,71.0894,,,-158.0496,-157.9893,,,,,,17.667,TRUE,20,FALSE,,"CHK08  M0VED LIGHTLY OFF STATION FOR MORE DEPTH -SAFETY.  FS70 TWEAKED TO SIDE, BUT BOUYS LOOK GOOD",0,0
20171601010,02,Bering Sea,2017,1OS17,16,10,,MAR,,M,G/S,8/13/2017,,8/13/2017,8/13/2017,,,71.5089,71.5173,,,-157.8996,-157.8701,,,,,,,FALSE,,FALSE,,OS17MW1,0,0
20171601011,01,Bering Sea,2017,1OS17,16,11,CH-L08,Nor264,,S,G/S,8/13/2017,,8/13/2017,8/13/2017,,,71.4878,71.4964,,,-157.5423,-157.5091,,,,,,17.667,TRUE,19.408,TRUE,,CHL08  FS70 NOT GIVING US A PICTURE  EVERYTHNG ON THE NET LOOKS GOOD FOM THE VESSEL,0,0
20171601011,05,Bering Sea,2017,1OS17,16,11,CH-L08,3MBT,,B,G/S,8/13/2017,,8/13/2017,8/13/2017,,,71.4913,71.4925,,,-157.5398,-157.5345,,,,,,,FALSE,,FALSE,,,0,0
20171601015,03,Bering Sea,2017,1OS17,16,15,BF-L10,Nor264,,S,G/S,8/16/2017,,8/16/2017,8/16/2017,,,71.5806,71.6012,,,-153.9785,-153.9427,,,,,,18.84,FALSE,18.6,FALSE,,BFL10,0,0
20171601016,01,Bering Sea,2017,1OS17,16,16,BF-K10,3MBT,,B,G/S,8/15/2017,,8/15/2017,8/15/2017,,,71.3356,71.3386,,,-154.415,-154.4105,,,,,,,FALSE,,FALSE,,,0,0
20171601018,02,Bering Sea,2017,1OS17,16,18,,MAR,,M,G/S,8/15/2017,,8/15/2017,8/15/2017,,,71.5879,71.6091,,,-153.9752,-153.9326,,,,,,,FALSE,,FALSE,,"OBLIQUE TOW THU 2 LAYERS.  POCKET NETS 6,7,9 WERE OPEN, NET 8 WAS CLOSED BUT EMPTY",0,0
20171601019,02,Bering Sea,2017,1OS17,16,19,,MAR,,M,G/S,8/16/2017,,8/16/2017,8/16/2017,,,71.7622,71.7788,,,-153.6704,-153.6339,,,,,,,FALSE,,FALSE,,OS17MW4,0,0
20171601021,03,Bering Sea,2017,1OS17,16,21,CH-K06,Nor264,,S,G/S,8/18/2017,,8/18/2017,8/18/2017,,,70.9991,70.9962,,,-160.6949,-160.6133,,,,,,16.69,FALSE,20.29,FALSE,,CHK06,0,0
20171601021,04,Bering Sea,2017,1OS17,16,21,CH-K06,3MBT,,B,G/S,8/18/2017,,8/18/2017,8/18/2017,,,70.9952,70.9947,,,-160.5451,-160.539,,,,,,,FALSE,,FALSE,,CHK06,0,0
20171601053,04,Bering Sea,2017,1OS17,16,53,CH-N03,3MBT,,B,G/S,8/29/2017,,8/29/2017,8/29/2017,,,72.5082,72.5105,,,-165.1523,-165.1484,,,,,,,FALSE,,FALSE,,,0,0
20171601053,05,Bering Sea,2017,1OS17,16,53,CH-N03,MAR,,M,G/S,8/29/2017,,8/29/2017,8/29/2017,,,72.4943,72.4778,,,-164.3412,-164.2724,,,,,,,FALSE,,FALSE,,350m for ~ 30m HR depth @ 2.2 knots.  Will try changing position of thetrawl warp  door bail connection next time.  All pocket nets came back closed,0,0
20171601054,05,Bering Sea,2017,1OS17,16,54,CH-N04,3MBT,,B,G/S,8/29/2017,,8/29/2017,8/30/2017,,,72.5001,72.501,,,-163.4926,-163.4858,,,,,,,FALSE,,FALSE,,,0,0
20171601054,06,Bering Sea,2017,1OS17,16,54,CH-N04,MAR,,M,G/S,8/30/2017,,8/30/2017,8/30/2017,,,72.5028,72.494,,,-163.088,-163.1052,,,,,,,FALSE,,FALSE,,"Net sounder on upside down. All pocket nets came back closed altough 7, 8 and 9 were empty.",0,0
20171601055,04,Bering Sea,2017,1OS17,16,55,CH-N05,3MBT,,B,G/S,8/30/2017,,8/30/2017,8/30/2017,,,72.5019,72.5004,,,-161.9048,-161.8989,,,,,,,FALSE,,FALSE,,,0,0
20171601055,05,Bering Sea,2017,1OS17,16,55,CH-N05,3MBT,,B,G/S,8/30/2017,,8/30/2017,8/30/2017,,,72.4992,72.5009,,,-161.8941,-161.9004,,,,,,,FALSE,,FALSE,,,0,0
20171601056,06,Bering Sea,2017,1OS17,16,56,CH-N06,3MBT,,B,G/S,8/30/2017,,8/30/2017,8/30/2017,,,72.4716,72.4738,,,-160.2184,-160.2181,,,,,,,FALSE,,FALSE,,,0,0
20171601056,07,Bering Sea,2017,1OS17,16,56,CH-N06,MAR,,M,G/S,8/30/2017,,8/30/2017,8/30/2017,,,72.5133,72.5213,,,-160.2532,-160.2967,,,,,,,FALSE,,FALSE,,"Streamed net at 3.9 knots SOG, shot doors at 2.6, towing at 595 RPM, 2.2 SOG, 110m of warp out, HR=23m small adjustments to reduce crabbing.  Seems to be getting to reasonble fishing settings for shallow tows.  All pocket nets OK, some with no catch but n",0,0
20171601057,04,Bering Sea,2017,1OS17,16,57,CH-N07,3MBT,,B,G/S,8/31/2017,,8/31/2017,8/31/2017,,,72.4812,72.4795,,,-158.499,-158.4942,,,,,,,FALSE,,FALSE,,,0,0
20171601057,05,Bering Sea,2017,1OS17,16,57,CH-N07,3MBT,,B,G/S,8/31/2017,,8/31/2017,8/31/2017,,,72.4699,72.4681,,,-158.4637,-158.4586,,,,,,,FALSE,,FALSE,,,0,0
20171601058,01,Bering Sea,2017,1OS17,16,58,CH-N08,MAR,,M,G/S,8/31/2017,,8/31/2017,8/31/2017,,,72.5169,72.5425,,,-157.2401,-157.2803,,,,,,,FALSE,,FALSE,,Oblique tow through upper scattering layer on E. part of transect 80m more time in deeper SSL.,0,0
20171601059,03,Bering Sea,2017,1OS17,16,59,CH-M08.7,3MBT,,B,G/S,9/1/2017,,9/1/2017,9/1/2017,,,72.3712,72.3745,,,-157.2288,-157.2335,,,,,,,FALSE,,FALSE,,,0,0
20171601060,03,Bering Sea,2017,1OS17,16,60,CH-M08.5,3MBT,,B,G/S,9/1/2017,,9/1/2017,9/1/2017,,,72.2372,72.2389,,,-157.4294,-157.4357,,,,,,,FALSE,,FALSE,,,0,0
20171601061,04,Bering Sea,2017,1OS17,16,61,CH-M08,3MBT,,B,G/S,9/1/2017,,9/1/2017,9/1/2017,,,71.9893,71.9875,,,-157.1998,-157.193,,,,,,,FALSE,,FALSE,,,0,0
20171601062,01,Bering Sea,2017,1OS17,16,62,CH-M07,MAR,,M,G/S,9/1/2017,,9/1/2017,9/1/2017,,,72.0038,72.011,,,-158.3105,-158.2581,,,,,,,FALSE,,FALSE,,"Trawl came back with 2 twists in intermediate ~3m forward of codend .  Likely OK as catch was after the twists (i.e. so the twist likely happened on retrieval).  Keep this in mind for pocket net interpretation.  All pocket nets came back OK, 7-8 no catch.",0,0
20171601062,07,Bering Sea,2017,1OS17,16,62,CH-M07,3MBT,,B,G/S,9/1/2017,,9/1/2017,9/1/2017,,,71.9914,71.9937,,,-158.7968,-158.7949,,,,,,,FALSE,,FALSE,,,0,0
20171601063,04,Bering Sea,2017,1OS17,16,63,CH-M06,3MBT,,B,G/S,9/2/2017,,9/2/2017,9/2/2017,,,71.9895,71.9882,,,-160.3922,-160.3873,,,,,,,FALSE,,FALSE,,,0,0
20171601064,06,Bering Sea,2017,1OS17,16,64,CH-M05,3MBT,,B,G/S,9/2/2017,,9/2/2017,9/2/2017,,,71.9857,71.9823,,,-162.0132,-162.0117,,,,,,,FALSE,,FALSE,,,0,0
20171601065,01,Bering Sea,2017,1OS17,16,65,CH-M04,MAR,,M,G/S,9/2/2017,,9/2/2017,9/2/2017,,,72.0134,72.0242,,,-162.7969,-162.8112,,,,,,,FALSE,,FALSE,,fishing on 700 sA in 40m depth.  Min depth to deploy this trawl is ~ 40m.  Set at 2.6 knots SOG and towed at 2.3.  Worked well.,0,0
20171601065,07,Bering Sea,2017,1OS17,16,65,CH-M04,3MBT,,B,G/S,9/2/2017,,9/2/2017,9/2/2017,,,71.9941,71.9965,,,-163.6675,-163.6647,,,,,,,FALSE,,FALSE,,,0,0
20171601066,01,Bering Sea,2017,1OS17,16,66,CH-M03,MAR,,M,G/S,9/3/2017,,9/3/2017,9/3/2017,,,72.0004,72.0049,,,-164.3182,-164.31,,,,,,,FALSE,,FALSE,,fishing near bottom SSL ~ 3-6m above bottom.  saw fish going in.,0,0
20171601066,06,Bering Sea,2017,1OS17,16,66,CH-M03,3MBT,,B,G/S,9/3/2017,,9/3/2017,9/3/2017,,,71.9972,71.9955,,,-165.3066,-165.3036,,,,,,,FALSE,,FALSE,,,0,0
20171601067,06,Bering Sea,2017,1OS17,16,67,CH-M02,3MBT,,B,G/S,9/3/2017,,9/3/2017,9/3/2017,,,72.0061,72.0059,,,-166.9397,-166.9504,,,,,,,FALSE,,FALSE,,,0,0
20171601067,07,Bering Sea,2017,1OS17,16,67,CH-M02,MAR,,M,G/S,9/3/2017,,9/3/2017,9/3/2017,,,72.008,72.0171,,,-166.8977,-166.8956,,,,,,,FALSE,,FALSE,,there are two distinct scattering layers near bottom and in midwater. Towed within 4 m of bottom then shallower to cover water column to cover both.  Plum staff beam trawl in this location caught only a couple of age 1+ arctic cod and lots of age-0.  Catc,0,0
20171601068,06,Bering Sea,2017,1OS17,16,68,CH-M01,3MBT,,B,G/S,9/4/2017,,9/4/2017,9/4/2017,,,72.0138,72.0108,,,-168.542,-168.5435,,,,,,,FALSE,,FALSE,,,0,0
20171601069,06,Bering Sea,2017,1OS17,16,69,CH-L01,3MBT,,B,G/S,9/4/2017,,9/4/2017,9/4/2017,,,71.5094,71.506,,,-168.5213,-168.5211,,,,,,,FALSE,,FALSE,,,0,0
20171601069,07,Bering Sea,2017,1OS17,16,69,CH-L01,3MBT,,B,G/S,9/4/2017,,9/4/2017,9/4/2017,,,71.5015,71.4984,,,-168.5195,-168.5173,,,,,,,FALSE,,FALSE,,,0,0
20171601069,08,Bering Sea,2017,1OS17,16,69,CH-J06,MAR,,M,G/S,9/4/2017,,9/4/2017,9/4/2017,,,71.4762,71.471,,,-168.5058,-168.5024,,,,,,,FALSE,,FALSE,,,0,0
20171601070,06,Bering Sea,2017,1OS17,16,70,CH-L02,3MBT,,B,G/S,9/4/2017,,9/4/2017,9/4/2017,,,71.5042,71.5044,,,-166.9512,-166.9418,,,,,,,FALSE,,FALSE,,,0,0
